GBD Cause,Parameter,Region,Country ISO3 Code,Sex,Year Start,Year End,Age Start,Age End,Parameter Value,Standard Error,Units,,authors,casedef,citation,country,country2,ct,dataend,datastart,dateabs,design,effective_sample_size,ignore,lab,ldi_id,ldi_id_updated_7july2011,oldestage,otherdef,overallseroprevalence,pmid,popdescription,poptype,se,sero,seroage_start,seron,seroncases_calculated,serontot,serototal,title,ve,youngestage
Varicella,prevalence data,Australasia,AUS,all,2002,2002,3,5,0.388888889,-99,1,,"Vally, H.
Dowse, G. K.
Eastwood, K.
Cameron, S.",Other,"Vally, H., G. K. Dowse, et al. (2007). ""An outbreak of chickenpox at a child care centre in Western Australia. Costs to the community and implications for vaccination policy."" Aust N Z J Public Health 31(2): 113-9.",Australia,,FALSE,07/18/2002,06/20/2002,30/07/2008,Outbreak,72,1,0.00%,1.437129558,1.02479638,5 yrs,parental recall of chickenpox illness,44,17461000,"ethnically diverse population of children attending a child care center attached to a tertiary education center in Perth, Western Australia",Urban,,28,3 -5 yrs,72,,211,0-5 yrs,An outbreak of chickenpox at a child care centre in Western Australia. Costs to the community and implications for vaccination policy,FALSE,0 yrs
Varicella,prevalence data,Australasia,AUS,all,1971,1995,10,14,0.062780269,-99,1,,"Chant, K. G.
Sullivan, E. A.
Burgess, M. A., et al.",Laboratory Confirmed,"Chant, K. G., E. A. Sullivan, et al. (1998). ""Varicella-zoster virus infection in Australia."" Aust N Z J Public Health 22(4): 413-8.",Australia,,FALSE,12/31/1995,01/01/1971,11/08/2008,Cross Sectional,446,1,,0.782310826,0.53904038,,,180,9659764,varicella cases and hospitalizations were abstracted from datasets of routinely collected surveillance data from a variety of sources gathering information throughout Australia (see article for details),Other,,28,10-14,446,,"5,303",,Varicella-zoster virus infection in Australia,FALSE,
Varicella,prevalence data,Australasia,AUS,all,1971,1995,0,4,0.105617978,-99,1,,"Chant, K. G.
Sullivan, E. A.
Burgess, M. A., et al.",Laboratory Confirmed,"Chant, K. G., E. A. Sullivan, et al. (1998). ""Varicella-zoster virus infection in Australia."" Aust N Z J Public Health 22(4): 413-8.",Australia,,FALSE,12/31/1995,01/01/1971,11/08/2008,Cross Sectional,445,1,,0.782310826,0.53904038,,,180,9659764,varicella cases and hospitalizations were abstracted from datasets of routinely collected surveillance data from a variety of sources gathering information throughout Australia (see article for details),Other,,47,0-4 yrs,445,,"5,303",,Varicella-zoster virus infection in Australia,FALSE,
Varicella,prevalence data,Australasia,AUS,all,1971,1995,5,9,0.129102845,-99,1,,"Chant, K. G.
Sullivan, E. A.
Burgess, M. A., et al.",Laboratory Confirmed,"Chant, K. G., E. A. Sullivan, et al. (1998). ""Varicella-zoster virus infection in Australia."" Aust N Z J Public Health 22(4): 413-8.",Australia,,FALSE,12/31/1995,01/01/1971,11/08/2008,Cross Sectional,457,1,,0.782310826,0.53904038,,,180,9659764,varicella cases and hospitalizations were abstracted from datasets of routinely collected surveillance data from a variety of sources gathering information throughout Australia (see article for details),Other,,59,5-9,457,,"5,303",,Varicella-zoster virus infection in Australia,FALSE,
Varicella,prevalence data,"Europe, Western",BEL,all,2002,2002,0,4,0.512,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Belgium,,FALSE,12/31/2002,01/01/2002,7/08/2008,Cross Sectional,377,,,1.44235926,0.988074832,39,,,17919788,random sample of residual sera submitted for diagnostic testing,Outpatient,,51.20%,<5 yrs,377,193.024,"2,357",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,2002,2002,5,9,0.874,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Belgium,,FALSE,12/31/2002,01/01/2002,7/08/2008,Cross Sectional,467,,,1.44235926,0.988074832,39,,,17919788,random sample of residual sera submitted for diagnostic testing,Outpatient,,87.40%,5-9 yrs,467,408.158,"2,357",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,2002,2002,10,14,0.942,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Belgium,,FALSE,12/31/2002,01/01/2002,7/08/2008,Cross Sectional,466,,,1.44235926,0.988074832,39,,,17919788,random sample of residual sera submitted for diagnostic testing,Outpatient,,94.20%,10-14 yrs,466,438.972,"2,357",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,2002,2002,15,19,0.949,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Belgium,,FALSE,12/31/2002,01/01/2002,7/08/2008,Cross Sectional,643,,,1.44235926,0.988074832,39,,,17919788,random sample of residual sera submitted for diagnostic testing,Outpatient,,94.90%,15-19 yrs,643,610.207,"2,357",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,2002,2002,20,29,0.968,-99,1,,"Nardone, A.
de Ory, F.
Carton, M., et al.",Lab or Epidemiological,"Nardone, A., F. de Ory, et al. (2007). ""The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region."" Vaccine 25(45): 7866-72.",Belgium,,FALSE,12/31/2002,01/01/2002,7/08/2008,Cross Sectional,404,,,1.44235926,0.988074832,39,,,17919788,random sample of residual sera submitted for diagnostic testing,Outpatient,,96.80%,20-29 yrs,404,391.072,"2,357",,The comparative sero-epidemiology of varicella zoster virus in 11 countries in the European region,FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,1,1,0.352941176,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,102,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,36,1 yr,102,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,2,2,0.473684211,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,95,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,45,2,95,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,4,4,0.678571429,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,84,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,57,4,84,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,3,3,0.571428571,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,112,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,64,3,112,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,6,6,0.847826087,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,92,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,78,6,92,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,8,8,0.882978723,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,94,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,83,8,94,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,7,7,0.823529412,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,102,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,84,7,102,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,5,5,0.801886792,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,106,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,85,5,106,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,10,10,0.945054945,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,91,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,86,10 yrs,91,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,15,19,0.979166667,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,96,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,94,15-19,96,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,11,14,0.96,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,100,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,96,11-14,100,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,20,24,0.989690722,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,97,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,96,20-24,97,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Europe, Western",BEL,all,1999,2000,9,9,0.925233645,-99,1,,"Thiry, N.
Beutels, P.
Shkedy, Z.",Lab or Epidemiological,"Thiry, N., P. Beutels, et al. (2002). ""The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium)."" Eur J Pediatr 161(11): 588-93.",Belgium,,FALSE,04/31/2000,10/01/1999,8/08/2008,Cross Sectional,107,,,1.338612833,0.909765856,44,ELISA,1386,12424583,outpatients in the province of Antwerp who had submitted their sera for other diagnostic purposes during the study period,Outpatient,,99,9,107,,"1,673",,The seroepidemiology of primary varicella-zoster virus infection in Flanders (Belgium),FALSE,1
Varicella,prevalence data,"Asia, South",BGD,all,1999,2000,0,1,0.192307692,-99,1,,"Saha, S. K.
Darmstadt, G. L.
Hanif, M.
Khan, R.",Lab or Epidemiological,"Saha, S. K., G. L. Darmstadt, et al. (2002). ""Seroepidemiology of varicella-zoster virus in Bangladesh."" Ann Trop Paediatr 22(4): 341-5.",Bangladesh,,FALSE,02/28/2000,08/01/1999,5/08/2008,Cross Sectional,52,,,-0.577330176,-0.505224253,35,LA test,557,12530284,"patients referred to a major clinical diagnostic facility by community private practitioners, clinics, and hospitals in Dhaka & throughout Bangladesh (both urban & periurban). Inpatients at the largest children's hospital in Bangaladesh were also included",Other,,10,7-12 mo's,52,,943,,Seroepidemiology of varicella-zoster virus in Bangladesh,FALSE,0
Varicella,prevalence data,"Asia, South",BGD,all,1999,2000,1,2,0.273972603,-99,1,,"Saha, S. K.
Darmstadt, G. L.
Hanif, M.
Khan, R.",Lab or Epidemiological,"Saha, S. K., G. L. Darmstadt, et al. (2002). ""Seroepidemiology of varicella-zoster virus in Bangladesh."" Ann Trop Paediatr 22(4): 341-5.",Bangladesh,,FALSE,02/28/2000,08/01/1999,5/08/2008,Cross Sectional,73,,,-0.577330176,-0.505224253,35,LA test,557,12530284,"patients referred to a major clinical diagnostic facility by community private practitioners, clinics, and hospitals in Dhaka & throughout Bangladesh (both urban & periurban). Inpatients at the largest children's hospital in Bangaladesh were also included",Other,,20,1-2 yrs,73,,943,,Seroepidemiology of varicella-zoster virus in Bangladesh,FALSE,0
